Argument ID	Text	Labels
A28133	We should abandon the use of school uniform in favor of School uniforms are bad for children's self-image by making it even easier to compare themselves to other students.	[1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A28137	We should abolish capital punishment in favor of capital punishment can potentially lead to the death of innocent men. there are cases where there is strong doubt that the person executed actually carried out the crime.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A28144	We should adopt a zero-tolerance policy in schools in favor of teachers and children should feel safe in schools and a zero-tolerance policy will be beneficial for all.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28145	We should ban missionary work in favor of missionary work preaches false information to the most unfortunate of the world.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A28149	We should legalize cannabis in favor of Legalizing cannabis would allow the authorities to control the quality and strength of the product making it safer to use and could also collect tax from the sale.	[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28150	We should ban missionary work in favor of missionary work disrupts indiginous culture and interferes with natural progression of foreign populations.	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28151	We should end the use of economic sanctions in favor of sanctions only create humanitarian crises.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28157	We should subsidize Wikipedia in favor of wikipedia provides so much information to the world that it is time we subsidize it.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28158	"We should oppose collectivism in favor of We should oppose collectivism in order to avoid greater elite control on behalf of ""the public""."	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28160	We should legalize sex selection in favor of for those who have a genetic disorder linked to the sex of the child preventing the birth of a child with a serious illness and to prevent abuse and neglect of or treatment of a child of the unwanted gender.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28164	We should abolish the three-strikes laws in favor of three-strike laws should be abolished as it negatively impact minorities and people of color who are more likely to commit crime due to poverty issues.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28168	We should ban missionary work in favor of we should ban missionary work to avoid danger to themselves especially if they are doing their missionary work in a dangerous part of the world	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28172	We should end the use of economic sanctions in favor of bad actors can circumvent economic sanctions, meaning the people who suffer the most would be average, law-abiding citizens.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A28175	We should end mandatory retirement in favor of we should end mandatory retirement because no one has the right to tell another person when they have to stop working. it is an individual's choice and should be left up to them when they wish to call it quits.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28177	We should adopt libertarianism in favor of people should be free to live like they wish	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28180	We should ban human cloning in favor of we should ban human cloning because it is against the natural law and it is morally wrong	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
A28183	We should ban missionary work in favor of missionary work exploits poor people fears to dominate them and take their land	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28185	We should abandon the use of school uniform in favor of School uniforms limit the ability for students to express themselves.	[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A28189	We should fight for the abolition of nuclear weapons in favor of It matters not how unlikely the event of nuclear conflict is, because the danger it presents is grave. In order to survive as a society, we must get rid of nuclear weapons.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28190	We should abolish safe spaces in favor of safe spaces aren't necessary and help people hide from issues rather than face them	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]
A28191	We should abolish intellectual property rights in favor of intellectual property rights stifle creativity since all ideas are built upon the ideas of the past.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28192	We should ban cosmetic surgery for minors in favor of Cosmetic surgery can have really harmful side-effects that minors can't consent to and will not be able to physically handle the way adults do.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A28193	We should ban targeted killing in favor of Targeted killing is no different that cold-blooded murder and should be banned.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28194	We should abolish the three-strikes laws in favor of we should abolish the three-strikes laws because i don't think people should be given more than one chance, they are grown adults and know right from wrong	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]
A28197	We should introduce compulsory voting in favor of compulsory voting would make the opinions of everyone's opinions be taken into account.	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28198	We should adopt a multi-party system in favor of a multi-party is essential to allow for democracy and prevent autocratic regimes coming to power.	[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
A28202	We should legalize prostitution in favor of prostitution should be allowed if the participants both agree.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28209	We should ban algorithmic trading in favor of algorithmic trading or computer controlled trading does not allow for last minute trade that take into consideration small rising stocks.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28211	We should ban telemarketing in favor of telemarketing is an unwarranted and intrusive breach of a person's privacy, selling useless goods and services not requested by the consumer.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
A28214	We should abolish capital punishment in favor of capital punishment should be abolished because man is not the one that should be making the decision to take a life, but leave that to the all mighty god.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]
A28219	We should oppose collectivism in favor of collectivism makes people lazy.  why work hard if other people will do it for you?  we should encourage individualism instead where people are encouraged to be innovative and hard working.	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A28224	We should ban whaling in favor of whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
A28227	We should introduce compulsory voting in favor of compulsory voting would require everyone to participate in our democracy and ensure that a candidate is selected by more than just the 10 or 20 percent of the population that gets out to vote.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A28230	We should adopt an austerity regime in favor of we need to find a way for the government to pay its debt	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28231	We should adopt a zero-tolerance policy in schools in favor of there is an increase in anti-social behaviour and lack of respect among schoolchildren these days so a zero-tolerance policy will quickly teach them to respect the rule and people in general	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A28232	We should abolish the three-strikes laws in favor of the three strikes law is an old concept. it doesn't really prevent people from committing  violence, especially because many acts of violence are not premeditated.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A28233	We should ban targeted killing in favor of targeted killings can easily be abused by government to, for example, silence their critics, or even political opposition.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28244	We should oppose collectivism in favor of collectivism can be a dangerous political ideology	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28245	We should legalize cannabis in favor of legalizing marijuana will free up police resources because instead of arresting people for pot police would focus on more serious crimes	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28254	We should subsidize Wikipedia in favor of wikipedia should be subsidized as it a valuable educational tool.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28256	We should subsidize Wikipedia in favor of wikipedia is the largest online encyclopedia in the world and we must ensure its proper functioning	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28257	We should abolish intellectual property rights in favor of ideas should be everyones not just one persons	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A28261	We should ban fast food in favor of fast food contains ridiculous amounts of harmful ingredients	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28263	We should adopt a multi-party system in favor of we need better representation of all people. the two party system is broken and only represents a select few.	[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28268	We should ban the use of child actors in favor of we should ban the use of child actors because they belong in school	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28270	We should abolish safe spaces in favor of safe spaces are an illusion, no place is safe.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]
A28273	We should legalize organ trade in favor of we should legalise organ trade because it could save so many lives.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28274	We should adopt atheism in favor of Atheism provides a way out of  believing in any religion and should be adopted.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28279	We should ban targeted killing in favor of targeted killing is an immoral act, a government procured murder, that should not continue.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28285	We should abolish zoos in favor of Zoos are unnatural places for wild animals to live and causes many of them to live long, sad lives in cages.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A28290	We should adopt libertarianism in favor of libertarianism is the ultimate expression of freedom.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A28291	We should ban the Church of Scientology in favor of the church of scientology should be banned because they espouse a fake science narative and using bullying and terror to keep people quiet.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]
A28295	We should oppose collectivism in favor of We should oppose collectivism as it forces people to be part of group mentality in order to achieve anything.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28297	We should legalize cannabis in favor of we should legalize cannabis because a natural plant should not be regulated. cannabis is shown to naturally help with certain medical conditions and it's much safer than alcohol for recreational use.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A28302	We should stop the development of autonomous cars in favor of autonomous cars have not been proven to be safe.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28304	We should stop the development of autonomous cars in favor of they have already shown that they cannot avoid all accidents.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28307	We should abolish capital punishment in favor of capital punishment is too risky as sometimes innocent people are killed. unless it can be known for certain that a person is guilty, capital punishment wiill always present too much of a risk.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A28310	We should stop the development of autonomous cars in favor of autonomous cars are too risky on the road, hackers can find a way to take control and cause accidents	[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28312	We should abolish safe spaces in favor of people need to learn how to survive in this world so no safe spaces would benefit this	[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28313	We should ban cosmetic surgery in favor of cosmetic surgery has been known to lead to deaths due to botched jobs. it should be banned so these deaths do not occur.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28314	We should end mandatory retirement in favor of A worker should not be forced to retire if he feels he can still adequately produce for his employer.	[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A28315	We should subsidize embryonic stem cell research in favor of embryonic stem cell research should be subsidized because it could lead to massive changes in human beings. this type of research could reverse aging, change genes, and learn how to cure diseases.	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28316	We should ban human cloning in favor of cloning human beings goes against nature with which we could have serious consequences in the future	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A28319	We should abandon the use of school uniform in favor of the uniforms limit the freedom of expression of the youngest and could be counterproductive in their stage of development	[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28325	We should limit judicial activism in favor of people should be judged by their actions not how the judge feels about them	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A28327	We should subsidize Wikipedia in favor of wikipedia is a vital rescourse which should be subsidised to keep it going.	[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A28334	We should introduce compulsory voting in favor of we should introduce compulsory voting because people have a right to vote	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A28335	We should ban private military companies in favor of we should ban private military companies because they may not have the same ideas as our country does	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A28343	We should abolish zoos in favor of zoos are bad for wild animals that need to live free	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A28345	We should abandon the use of school uniform in favor of people should be able to wear whatever they want.  a school uniform stunts students' creativity.	[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28346	We should abolish the three-strikes laws in favor of Three strikes laws are difficult to understand or conceptualize, so they are ineffective at preventing crime.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28348	We should ban fast food in favor of obesity is at epidemic levels. it effects everyone by overburdening medical providers and drives up everyone's insurance rates	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A28353	We should abolish intellectual property rights in favor of enforcing property rights is almost impossible when companies in numerous countries do not enforce the rules very well such as china etc so it is easier just to abolish them	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A28354	We should subsidize journalism in favor of journalists put their lives on the line when they report news from war zones, or shootings or natural disasters.	[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A28355	We should legalize sex selection in favor of there seems to be no harm to wanting to choose the sex of your baby, particularly if there are hereditary diseases which affect your family that could be stopped by choosing one sex over the other.	[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A28362	We should abolish the Olympic Games in favor of The Olympic Games have become nothing more than political contests that spur controversy between countries.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28366	We should ban fast food in favor of fast food is unhealthy for us with its ingredients and the way its made	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28371	We should legalize cannabis in favor of cannabis can be used for a number of medical issues so making it legal will help with that	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A28372	We should adopt atheism in favor of Atheism is a rational response to the world around us and a commonsense rebuttal to the mythology perpetuated by religion.	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28373	We should adopt libertarianism in favor of freedom and liberty should be promoted for all to prevent tyranny and oppression. libertarianism is the most effective way of achieving this	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28376	We should abolish the three-strikes laws in favor of the three-strikes laws prevent rehabilitation for those who have committed minor offensives such as substance abuse treatment that can prevent future criminal acts.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A28383	We should end mandatory retirement in favor of We should end mandatory retirement as it is ageist and outdated and people should be given the opportunity to work for as long as they feel able.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
A28392	We should abolish the Olympic Games in favor of the olympic games put too much of a financial strain on host cities so they should be done away with	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28393	We should ban cosmetic surgery for minors in favor of minors are not old enough to know the consequences and health risks of such surgeries.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]
A28394	We should subsidize space exploration in favor of The technology developed for space exploration has also had uses in regular life -- subsidizing space exploration would also have positive trickle down effects.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A28400	We should abolish the right to keep and bear arms in favor of we should abolish the right to keep and bear arms because i think we have the proper government and people to take care of and protect us.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28410	We should adopt gender-neutral language in favor of with todays progression it only makes sense, then we wont insult people.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]
A28414	We should ban algorithmic trading in favor of algorithmic trading gives an unfair advantage to traders who can afford the best computers and internet connections -- i.e. those who are already rich.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28418	We should end mandatory retirement in favor of mandatory retirement discriminates based on age, not ability and should be ended	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
A28420	We should legalize prostitution in favor of it allows control of the industry including paying of taxes and checks for stis	[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A28422	We should end mandatory retirement in favor of Ending mandatory retirement will help reduce the burden of older populations on state pension systems.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28431	We should cancel pride parades in favor of pride parades are often have displays of almost naked people and sexual imagery.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A28432	We should legalize organ trade in favor of organ trade facilitates better health for those who can afford it and better financial outcomes for thouse who provide the organs, hence it should be legalized.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28433	We should adopt an austerity regime in favor of an austerity regime would make for a more powerful and united country	[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28440	We should abolish the Olympic Games in favor of the olympic games are a big business where the only winners are the big capitalists	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28442	We should adopt a zero-tolerance policy in schools in favor of dangerous items should not be allowed in schools because it is endangers the students and faculty and a strict punishment would help prevent these items from being brought.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A28444	We should abolish capital punishment in favor of capital punishment is cruel and unusual	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28446	We should oppose collectivism in favor of we live in a society which is diverse imposing collectivism on certain issues may go against some peoples beliefs.	[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
A28449	We should abolish capital punishment in favor of capital punishment does not allow for people convicted wrongly, for whatever reason, and a posthumous innocence verdict does not make it any less inhumane	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28450	We should legalize cannabis in favor of cannabis is not addictive and has been shown to help with some illnesses and appears to be contributing to a decline in opioid abuse in areas where it is legal.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28451	We should end the use of economic sanctions in favor of economic sanctions affect the workers of the sanctioned countries and not the leaders	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28452	We should subsidize embryonic stem cell research in favor of embryonic stem cell research could lead to massive scientific break through that could save millions of lives. funding this would mean the difference of life and death to many people.	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28453	We should legalize cannabis in favor of legalizing recreational marijuana will add billions to the economy, create hundreds of thousands of jobs, and save limited police resources	[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28454	We should adopt a zero-tolerance policy in schools in favor of Zero tolerance policies send a strong signal to students, parents, and the community that violence and bullying will not be tolerated.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]
A28458	We should adopt gender-neutral language in favor of inclusive language is the first step to creating a society where the lgbt community is not abused	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]
A28459	We should prohibit school prayer in favor of we should prohibit school prayer because religion has no business in school it should be at home and church only	[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28460	We should abandon the use of school uniform in favor of School uniforms are often sexist, having different requirements for each gender.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28463	We should ban missionary work in favor of Missionary workers often travel to foreign countries on false premises, such as to teach or provide aid. But they are really there to spread Christianity.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A28465	We should end mandatory retirement in favor of people should be able to work as long as they want to.	[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28475	We should ban targeted killing in favor of target killing is just another word for assassinations which are against international laws.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28477	We should abolish zoos in favor of zoos should be abolished because it is cruel and inhumane to cage animals.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A28480	We should legalize prostitution in favor of a man or woman has the right to do what they wish with their body, and if they choose to sell it for sex, the government should not interfere.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28482	We should fight for the abolition of nuclear weapons in favor of nuclear weapons have the potential to destroy the whole planet. abolishing them would mean that the world is a much safer place.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28483	We should adopt gender-neutral language in favor of as there are many genders out there today, not using  gender-neutral language excludes far more people than in the past.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]
A28485	We should prohibit school prayer in favor of school prayer promotes conflict in the classroom and therefore should be prohibited	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]
A28486	We should oppose collectivism in favor of individuals needs are more important than the group	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28487	We should abandon the use of school uniform in favor of Some school uniforms are sexist, requiring girls to wear skirts only.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
A28489	We should ban the Church of Scientology in favor of the church of scientology is a cult and can lead to abuse as it is not regulated or observed in the same way that traditional, longstanding religions are.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28491	We should ban human cloning in favor of human cloning is against many religions and can have disasterous results if we make a simple mistake. that clone would then have to live with that mistake forever.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28494	We should abolish the Olympic Games in favor of The Olympic Games have become too controversial lately with politics, doping and other issues and should be banned.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28496	We should end mandatory retirement in favor of Mandatory retirement is age-based discrimination. It is discriminatory to assume that everyone who reaches the age of 65 or 70 is incompetent.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]
A28497	We should ban cosmetic surgery for minors in favor of kids should not be allowed to have cosmetic surgery.   they aren't mature enough yet.   this could be a mistake they regret all their life.   there's many risks involved as well with these procedures.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]
A28498	We should ban missionary work in favor of Missionary work has proven to be the undoing on many cultures which were too innocent to protect themselves from the wiles of the missionaries.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]
