Argument ID	Text	Labels
A28071	[C] We should legalize sex selection [/C] [F] [P] people should be able to utilize new sciences as they please. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28073	[C] We should adopt an austerity regime [/C] [F] [P] it is important to be sensible and restrained with public spending and ensure that a country lives within its means and maintains a solid balance of resources. [/P]	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A28074	[C] We should ban cosmetic surgery for minors [/C] [F] [P] minors cannot vote, drink alcohol, drive, or sign up for military service. so, why should we allow children to make permanent, unnecessary, and potentially dangerous alterations to their bodies? [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]
A28075	[C] We should subsidize student loans [/C] [F] [P] subsidizing student loans would encourage those with less money to stay on in education rather than leaving for lower paying jobs. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28077	[C] We should adopt a multi-party system [/C] [A] [P] multi-party systems fragments power so much that nothing ever gets done and government is rendered ineffectual. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28078	[C] We should prohibit school prayer [/C] [A] [P] school prayer is harmless to students and has been a tradition in many schools and should be allowed to continue with those that do not share the same views allowed to not participate. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]
A28080	[C] We should legalize prostitution [/C] [F] [P] We should legalize prostitution in order to avoid giving young people criminal records that will hurt their job prospects down the line. [/P]	[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28083	[C] We should prohibit school prayer [/C] [A] [P] freedom of religion means children should be able to pray where they want to. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28085	[C] We should adopt atheism [/C] [A] [P] atheism offends the beliefs of most people. no one should be forced to deny their belief in god [/P]	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]
A28086	[C] We should ban cosmetic surgery [/C] [F] [P] cosmetic surgery can cause medical problems in the long run [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
A28087	[C] We should abolish safe spaces [/C] [A] [P] safe spaces are an important place for students to get help or support without being judged [/P]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
A28088	[C] We should ban cosmetic surgery [/C] [F] [P] there is no reason to have cosmetic surgery except for vainity and it carries risks so it should be banned [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
A28091	[C] We should abolish capital punishment [/C] [F] [P] In places where capital punishment is legal, it is often used in discriminatory ways against minority groups, and therefore we should abolish it to prevent disproportionate punishment against the most vulnerable people in society. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28093	[C] We should limit executive compensation [/C] [F] [P] with executive compensation a person is more likely to risk the viability of the company for short term gains, thereby hurting people at the bottom [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
A28096	[C] We should adopt a multi-party system [/C] [F] [P] a multi-party system allows for more ideas, more candidates, more voters turning out. [/P]	[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
A28098	[C] We should ban private military companies [/C] [F] [P] private military companies only purpose is to make money and as a result they don't focus on protection as much as they should be. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A28099	[C] We should ban telemarketing [/C] [A] [P] if someone does not want to engage with telemarketers they can just hang up or sign off [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
A28100	[C] We should subsidize student loans [/C] [F] [P] student loans are a good deal for students, student loans allow for some students go to school that may have not been able to go to school before [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A28101	[C] We should ban fast food [/C] [F] [P] we should ban fast food because obesity the biggest health crisis in the country [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28103	[C] We should ban cosmetic surgery [/C] [A] [P] cosmetic surgery increases women's self-esteem and makes them more self-confident [/P]	[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28105	[C] We should ban cosmetic surgery [/C] [A] [P] cosmetic surgery is a form of self expression and it is unfair to prevent a consenting individual from partaking. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28107	[C] We should fight for the abolition of nuclear weapons [/C] [A] [P] Nuclear weapon maintenance is much cheaper than keeping up traditional weapons and infrastructure of war, so we should keep our nuclear weapons in order to maintain the current deterrence against war at the lowest price possible. [/P]	[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A28108	[C] We should ban private military companies [/C] [F] [P] private military companies are largely unregulated, and providing muscle for financial gain fosters corruption and undemocratic process - it is the survival of the powerful over the poor, oppressed. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28109	[C] We should ban the use of child actors [/C] [A] [P] we should not ban the use of child actors because it would be awfully strange to watch programs and never see a child as that is not real life. [/P]	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28111	[C] We should abandon the use of school uniform [/C] [F] [P] school uniforms should not be required to wear in schools because it takes away a kids freedom of expression [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28114	[C] We should stop the development of autonomous cars [/C] [A] [P] autonomous cars will facilitate long commute riding [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28115	[C] We should ban human cloning [/C] [F] [P] we should ban human cloning because people were not made to be cloned, we are all unique and individual for a reason. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A28116	[C] We should legalize prostitution [/C] [A] [P] often females prostitutes are vulnerable and have drug and alcohol problems. they are only prostitutes because they are desperate. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28118	[C] We should subsidize student loans [/C] [F] [P] better education is good for the nation [/P]	[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28119	[C] We should cancel pride parades [/C] [F] [P] pride parades do the exact opposite of what they're meant to.  instead of making themselves part of the community, they're making themselves stand apart [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]
A28120	[C] We should adopt a zero-tolerance policy in schools [/C] [F] [P] we need to have the safest possible learning environment, as this enables students to perform at their best. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28121	[C] We should ban fast food [/C] [F] [P] fast food is one of the leading causes of obesity. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28123	[C] We should abolish zoos [/C] [A] [P] zoos are good source of information for the public to learn about animals up close [/P]	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28125	[C] We should legalize organ trade [/C] [F] [P] organ trade will allow for more transplants, benefitting society a a whole [/P]	[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28126	[C] We should adopt an austerity regime [/C] [A] [P] austerity regime will put more pressure on taxpayers [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28129	[C] We should introduce compulsory voting [/C] [F] [P] it sends a worthwhile message; that your vote and your opinion is important to a democratic decision. a democracy cannot be representative of the people if vast portions of some demographics don't vote [/P]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28131	[C] We should fight for the abolition of nuclear weapons [/C] [F] [P] The material used to build bombs, radioactive and otherwise, could be used for industrial purposes, creating jobs and generally strengthening the economy. [/P]	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A28132	[C] We should ban telemarketing [/C] [A] [P] telemarketing employs thousands of people [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A28133	[C] We should abandon the use of school uniform [/C] [F] [P] School uniforms are bad for children's self-image by making it even easier to compare themselves to other students. [/P]	[1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A28134	"[C] We should legalize cannabis [/C] [A] [P] we should not legalize cannabis because it can be a ""gateway"" drug. [/P]"	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28136	[C] We should abolish zoos [/C] [A] [P] we should not abolish zoos because they are helping out endangered species that would otherwise be extinct if they went back into the wild now. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
A28137	[C] We should abolish capital punishment [/C] [F] [P] capital punishment can potentially lead to the death of innocent men. there are cases where there is strong doubt that the person executed actually carried out the crime. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A28140	[C] We should adopt atheism [/C] [A] [P] we should not adopt atheism because in this country it's a right to practice religion and to believe in god if you so choose. [/P]	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28142	[C] We should abolish intellectual property rights [/C] [A] [P] abolishing intellectual property rights removes the financial incentive to innovation. [/P]	[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28144	[C] We should adopt a zero-tolerance policy in schools [/C] [F] [P] teachers and children should feel safe in schools and a zero-tolerance policy will be beneficial for all. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28145	[C] We should ban missionary work [/C] [F] [P] missionary work preaches false information to the most unfortunate of the world. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A28146	[C] We should ban telemarketing [/C] [A] [P] if it is for a specific product from a list of people who've purchased it before it offers the product to the customer [/P]	[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
A28147	[C] We should ban telemarketing [/C] [A] [P] banning telemarketing would destroy many businesses leading to masses of forced redundancies. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28149	[C] We should legalize cannabis [/C] [F] [P] Legalizing cannabis would allow the authorities to control the quality and strength of the product making it safer to use and could also collect tax from the sale. [/P]	[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28150	[C] We should ban missionary work [/C] [F] [P] missionary work disrupts indiginous culture and interferes with natural progression of foreign populations. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28151	[C] We should end the use of economic sanctions [/C] [F] [P] sanctions only create humanitarian crises. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28154	[C] We should abolish intellectual property rights [/C] [A] [P] we shoudn't abolish intellectual property rights because a person should have the rights to change and make plans on something that they own without worrying about someone else stepping in. [/P]	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28155	[C] We should ban algorithmic trading [/C] [A] [P] we shouldn't ban algorithmic trading because there is nothing wrong with it. if a person wants to use algorithms to trade instead of making investment decisions based on emotion, we should allow it. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28156	[C] We should ban fast food [/C] [A] [P] fast food is an inexpensive alternative for those that can't afford higher value nutrition or do not have the time to cook and sit for an elaborate supper every day. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A28157	[C] We should subsidize Wikipedia [/C] [F] [P] wikipedia provides so much information to the world that it is time we subsidize it. [/P]	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28158	"[C] We should oppose collectivism [/C] [F] [P] We should oppose collectivism in order to avoid greater elite control on behalf of ""the public"". [/P]"	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28160	[C] We should legalize sex selection [/C] [F] [P] for those who have a genetic disorder linked to the sex of the child preventing the birth of a child with a serious illness and to prevent abuse and neglect of or treatment of a child of the unwanted gender. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28162	[C] We should ban cosmetic surgery for minors [/C] [A] [P] More investment into cosmetic surgery has overflow benefits for reconstructive and general surgery to due innovative technology and techniques. [/P]	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28164	[C] We should abolish the three-strikes laws [/C] [F] [P] three-strike laws should be abolished as it negatively impact minorities and people of color who are more likely to commit crime due to poverty issues. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28168	[C] We should ban missionary work [/C] [F] [P] we should ban missionary work to avoid danger to themselves especially if they are doing their missionary work in a dangerous part of the world [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28169	[C] We should prohibit school prayer [/C] [A] [P] prayer should be a parental decision and not one made by government and teachers [/P]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28170	[C] We should legalize sex selection [/C] [A] [P] countries that used sex selection, like china, now have a problem with two many older men and not enough women to marry them and have more children for the next generation. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28172	[C] We should end the use of economic sanctions [/C] [F] [P] bad actors can circumvent economic sanctions, meaning the people who suffer the most would be average, law-abiding citizens. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A28173	[C] We should introduce compulsory voting [/C] [A] [P] it is not democratic to force voting. people should have the right to decide if they want to vote. [/P]	[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A28174	[C] We should ban whaling [/C] [A] [P] Whaling is an important cultural practice for the Japanese. Rather than banning it, it should be regulated. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28175	[C] We should end mandatory retirement [/C] [F] [P] we should end mandatory retirement because no one has the right to tell another person when they have to stop working. it is an individual's choice and should be left up to them when they wish to call it quits. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28177	[C] We should adopt libertarianism [/C] [F] [P] people should be free to live like they wish [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28180	[C] We should ban human cloning [/C] [F] [P] we should ban human cloning because it is against the natural law and it is morally wrong [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
A28181	[C] We should adopt libertarianism [/C] [A] [P] government is needed. it provides the institutions that can better serve the public. this can be done through good taxation policy and good programs. [/P]	[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A28182	[C] We should legalize prostitution [/C] [A] [P] prostitution is extremely dangerous and keeping it illegal is in the best interest of society. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28183	[C] We should ban missionary work [/C] [F] [P] missionary work exploits poor people fears to dominate them and take their land [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28184	[C] We should abolish intellectual property rights [/C] [A] [P] intellectual property rights can prevent competitors from making, selling, or using your invention for a limited time [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28185	[C] We should abandon the use of school uniform [/C] [F] [P] School uniforms limit the ability for students to express themselves. [/P]	[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A28189	[C] We should fight for the abolition of nuclear weapons [/C] [F] [P] It matters not how unlikely the event of nuclear conflict is, because the danger it presents is grave. In order to survive as a society, we must get rid of nuclear weapons. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28190	[C] We should abolish safe spaces [/C] [F] [P] safe spaces aren't necessary and help people hide from issues rather than face them [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]
A28191	[C] We should abolish intellectual property rights [/C] [F] [P] intellectual property rights stifle creativity since all ideas are built upon the ideas of the past. [/P]	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28192	[C] We should ban cosmetic surgery for minors [/C] [F] [P] Cosmetic surgery can have really harmful side-effects that minors can't consent to and will not be able to physically handle the way adults do. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A28193	[C] We should ban targeted killing [/C] [F] [P] Targeted killing is no different that cold-blooded murder and should be banned. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28194	[C] We should abolish the three-strikes laws [/C] [F] [P] we should abolish the three-strikes laws because i don't think people should be given more than one chance, they are grown adults and know right from wrong [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]
A28197	[C] We should introduce compulsory voting [/C] [F] [P] compulsory voting would make the opinions of everyone's opinions be taken into account. [/P]	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28198	[C] We should adopt a multi-party system [/C] [F] [P] a multi-party is essential to allow for democracy and prevent autocratic regimes coming to power. [/P]	[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
A28200	[C] We should prohibit school prayer [/C] [A] [P] if school prayer is considered optional then there is nothing wrong in letting children pray if they wish  to [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
A28202	[C] We should legalize prostitution [/C] [F] [P] prostitution should be allowed if the participants both agree. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28203	[C] We should legalize organ trade [/C] [A] [P] legalizing organ trades can lead to death or murder from desperate people. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28207	[C] We should introduce compulsory voting [/C] [A] [P] people have self ownership and can choose to not vote [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28209	[C] We should ban algorithmic trading [/C] [F] [P] algorithmic trading or computer controlled trading does not allow for last minute trade that take into consideration small rising stocks. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28210	[C] We should subsidize student loans [/C] [A] [P] student loan debt is crippling our young people's ability to fully participate in the economy [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28211	[C] We should ban telemarketing [/C] [F] [P] telemarketing is an unwarranted and intrusive breach of a person's privacy, selling useless goods and services not requested by the consumer. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
A28214	[C] We should abolish capital punishment [/C] [F] [P] capital punishment should be abolished because man is not the one that should be making the decision to take a life, but leave that to the all mighty god. [/P]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]
A28216	[C] We should legalize prostitution [/C] [A] [P] we should continue to keep prostitution as an illegal activity because it demoralizes women and often the women are abused. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28218	[C] We should oppose collectivism [/C] [A] [P] collectivism shouldn't be opposed because societies like this are generally more stable [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28219	[C] We should oppose collectivism [/C] [F] [P] collectivism makes people lazy.  why work hard if other people will do it for you?  we should encourage individualism instead where people are encouraged to be innovative and hard working. [/P]	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A28220	[C] We should ban the Church of Scientology [/C] [A] [P] we shouldn't ban the church of scientology as people have the right to believe in what they want [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28221	[C] We should introduce compulsory voting [/C] [A] [P] compulsory voting violates the freedom of choice. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28222	[C] We should ban fast food [/C] [A] [P] fast food is a treat that can be enjoyed when eaten sensibly and brings joy and social interaction. [/P]	[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28223	[C] We should ban cosmetic surgery [/C] [A] [P] a lack of confidence due to appearance can have a crippling impact on poeple's lives and cosmetic surgery can help reduce this. [/P]	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28224	[C] We should ban whaling [/C] [F] [P] whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
A28226	[C] We should abandon the use of school uniform [/C] [A] [P] school uniforms prevent students from wearing disturbing clothing, like neo-nazi propaganda pieces, thus allowing students to concentrate on their studies. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]
A28227	[C] We should introduce compulsory voting [/C] [F] [P] compulsory voting would require everyone to participate in our democracy and ensure that a candidate is selected by more than just the 10 or 20 percent of the population that gets out to vote. [/P]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A28229	[C] We should legalize cannabis [/C] [A] [P] cannabis can harm brain chemistry in children. [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28230	[C] We should adopt an austerity regime [/C] [F] [P] we need to find a way for the government to pay its debt [/P]	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28231	[C] We should adopt a zero-tolerance policy in schools [/C] [F] [P] there is an increase in anti-social behaviour and lack of respect among schoolchildren these days so a zero-tolerance policy will quickly teach them to respect the rule and people in general [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A28232	[C] We should abolish the three-strikes laws [/C] [F] [P] the three strikes law is an old concept. it doesn't really prevent people from committing  violence, especially because many acts of violence are not premeditated. [/P]	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A28233	[C] We should ban targeted killing [/C] [F] [P] targeted killings can easily be abused by government to, for example, silence their critics, or even political opposition. [/P]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28234	[C] We should abolish intellectual property rights [/C] [A] [P] people should be able to guarantee income from inventions to recover development cost [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28237	[C] We should subsidize Wikipedia [/C] [A] [P] wikipedia is supported just fine with private donations and has continued to function without the need for a subsidy. [/P]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28239	[C] We should abolish safe spaces [/C] [A] [P] in this world of bullying and political devisivness, people need places to go feel safe [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28241	[C] We should ban cosmetic surgery for minors [/C] [A] [P] we should not bother banning cosmetic surgeries for minors, since this ban will not work- it's just the government current easy fix, creating a hysteric unreasonable rule instead of imposing proper regulation. [/P]	[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
A28244	[C] We should oppose collectivism [/C] [F] [P] collectivism can be a dangerous political ideology [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28245	[C] We should legalize cannabis [/C] [F] [P] legalizing marijuana will free up police resources because instead of arresting people for pot police would focus on more serious crimes [/P]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
