Argument ID	Text	Labels
A23485	economic sanctions help our country. but We should end the use of economic sanctions	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A23487	missionary work is very helpful to many but We should ban missionary work	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A23488	capital punishment is a strong disincentive against commuting crime but We should abolish capital punishment	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A23489	it is not right to force people that do not want to participate in voting to do so. but We should introduce compulsory voting	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A23490	we should not abolish the olympic games because it is a form of entertainment for many people but We should abolish the Olympic Games	[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A23492	We should adopt libertarianism because it would lead to fewer international conflicts if states were weaker. so We should adopt libertarianism	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A23493	we should ban the use of child actors as they should be concentrating on getting an education first so We should ban the use of child actors	[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A23494	space exploration may be of tremendous benefit to mankind but isn't practical for private enterprise to fund because of the enormous costs involved so We should subsidize space exploration	[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
A23495	economic sanctions keep people from doing bad by costing them precious money but We should end the use of economic sanctions	[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A23498	human cloning shows us pushing the boundaries of science to their fullest potential.  think of all we can learn if we perfect cloning.  it shows how far man has come and can continue to go. but We should ban human cloning	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A23499	Fast food is a leading cause of obesity in the world and needs to be banned. so We should ban fast food	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A23500	it would help in research for breakthroughs in health but We should ban human cloning	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
A24001	minors are too young to make life changing decisions required fr cosmetic surgery. so We should ban cosmetic surgery for minors	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]
A24003	we can't arbitrarily overturn a constitutional amendment. but We should abolish the right to keep and bear arms	[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A24007	we should ban cosmetic surgery because the patients might get cancer when it is done over and over again so We should ban cosmetic surgery	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
A24011	legitimate prostitutes as in those not forced into the trade are hurting no one and simply providing pleasure at a cost.  pleasure that some people can't get obtain any other way. so We should legalize prostitution	[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A24012	We should ban missionary work because it convinces people to abandon their culture and adopt a dominant, colonial culture instead, which damages our shared cultural heritage. so We should ban missionary work	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A24013	we should not subsidize something like space exploration because it would put lives at risk. but We should subsidize space exploration	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A24014	zoos make it possible to protect endangered animals from extinction but We should abolish zoos	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]
A24016	legalized cannabis can be more closely regulated and taxed. it makes it safer than illegal weed and helps provide tax dollars. so We should legalize cannabis	[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A24017	religions produce color to the world and celebrate the diversity of people so it would be a duller world without it, so we should not adopt atheism. but We should adopt atheism	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]
A24018	pride prides are an expression of free speech and therefore, constitutionally protected. but We should cancel pride parades	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A24019	the olympic games are a hugely expensive enterprise to host, and history is littered with countries left financially broken in the aftermath. so We should abolish the Olympic Games	[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24021	cosmetic surgery for minors does not address self-esteem issues and the results of cosmetic surgery are irreversible. so We should ban cosmetic surgery for minors	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
A24022	economic sanctions do nothing to those in power and ruin the lives of ordinary citizens instead. so We should end the use of economic sanctions	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A24027	people have the right to follow whatever religion they choose, even if they worship a science fiction novel. but We should ban the Church of Scientology	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24028	this is needed in areas where the population is unequal. when only one sex is the majority, that population would eventually cease. there wouldn't be enough mates. so We should legalize sex selection	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]
A24029	telemarketers  try to force a product or service without caring if you even need it so We should ban telemarketing	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
A24030	schools are part of the state system. since we have a legal obligation to keep the separation of church and state we can't allow prayer in schools as this would violate that. so We should prohibit school prayer	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A24033	journalism needs diversitiy desperately because only six corporations control ninety percent of all media. so We should subsidize journalism	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A24034	with the rise of racism and white supremacy we should adopt libertarianism into our society.   allowing for open borders and anyone and everyone to come here and live the life we all want. so We should adopt libertarianism	[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24039	Libertarianism would lead to crumbling infrastructure without taxes to fund the government. but We should adopt libertarianism	[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24040	gun ownership is a personal right and a form of personal protection in an ever-increasingly hostile and dangerous world. but We should abolish the right to keep and bear arms	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A24041	zoos do very important work for conservation. their breeding programmes have stopped some species from becoming extinct. but We should abolish zoos	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
A24042	to support gay people then we should allow pride parades but We should cancel pride parades	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
A24044	human cloning could lead to scientific breakthroughs that could solve many of the world's problems. but We should ban human cloning	[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A24045	we shouldn't prohibit school prayer as it's a human right to be able to pray but We should prohibit school prayer	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24046	We should ban cosmetic surgery for minors because it sends a message to young people that conventional attractiveness is more important than health. so We should ban cosmetic surgery for minors	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
A24047	criminals should have a chance to go straight, even if they've committed the same crime multiple times. so We should abolish the three-strikes laws	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A24048	targeted killing streamlines combat operations in order to only inflict the casualties necessary. but We should ban targeted killing	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A24049	algorithmic trading has been reported as one of the main causes of the greatest fall in the dow in decades so We should ban algorithmic trading	[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A24050	we should not cancel pride parades because it would be an infingement of freedom of expression and of the right to free speech. but We should cancel pride parades	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A24052	compulsory voting will represent all of the people not only those who already vote so We should introduce compulsory voting	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A24053	child actors don't miss out on school as they often have a tutor on the set but We should ban the use of child actors	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A24054	freedom of religion should allow the church of scientology to keep operating but We should ban the Church of Scientology	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A24055	many citizens are morally opposed to using embryonic stem cells and using their tax dollars to fund it would be immoral. but We should subsidize embryonic stem cell research	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
A24056	if everything was gender neutral it would make everyone equal. so We should adopt gender-neutral language	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24059	a key advantage of a multi-party system is that voters have a choice of which political party they can choose to elect. so We should adopt a multi-party system	[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24060	sex selection should not be legalized because it is counter to nature but We should legalize sex selection	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A24061	sometimes it's easier to get one's voice across if the voice is heard as a group but We should oppose collectivism	[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
A24063	there should not be a limit to executive compensation, they deserve to be compensated based on the profits of the company. but We should limit executive compensation	[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24064	child actors miss out on growing up naturally as a child should, with proper education, stable background and without the pressures of work at a young age and so they should be banned so We should ban the use of child actors	[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A24065	we need to remember we are talking about children not criminals, this policy is far too harsh and unnecessary. let children be children. but We should adopt a zero-tolerance policy in schools	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]
A24066	by imposing economic sanctions against a country you will force them to change the way they are doing things because it creates a hardship for the citizens who will in turn rebel against the government but We should end the use of economic sanctions	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A24068	cannabis should be not be legalized because it is a mind-altering drug that has many negative side effects. but We should legalize cannabis	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A24069	executive compensation is a joke. it's executives rewarding themselves on the backs of shareholders regardless of how well a company performs. so We should limit executive compensation	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]
A24070	whales are necessary for ecological sustainability of the oceans so We should ban whaling	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]
A24071	if someone invents something they should be able to profit from it but We should abolish intellectual property rights	[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24072	graduates earn more over a lifetime than their peers, this gives them plenty of opportunity to repay their debts. but We should subsidize student loans	[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
A24073	There have been and always will be cases of executions of innocent people so We should abolish capital punishment	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
A24075	Many jobs, like airplane pilots and doctors, are tasked with they physical safety of hundred of others. Companies have an obligation to make sure people holding those positions are the most capable, which old age threatens. but We should end mandatory retirement	[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A24079	space exploration should be subsidized as it will benefit us in the future with technology advancements. so We should subsidize space exploration	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A24080	helping our government and our country is mandatory for all of us and austerity regime must be adopted. so We should adopt an austerity regime	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]
A24081	we should legalize cannabis because it can help people with certain health problems be relieved of their symptoms so We should legalize cannabis	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A24083	it is inhumane and unnecessary it teaches that violence is a solution it can open the door to abuse so We should abolish capital punishment	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A24085	adopting a zero tolerance in schools will help reduce the amount of bullying that happens. so We should adopt a zero-tolerance policy in schools	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A24086	safe spaces provide a needed service, to give people a place to go where they won't be judges for who they are but We should abolish safe spaces	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
A24087	factory farming provides negative outcomes across several areas, the most important of which is personal livelihood, so it should be banned. so We should ban factory farming	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24088	parents of minors should be the people making the determination as they know the needs of their own children over government enforcing bans that impede on such. but We should ban cosmetic surgery for minors	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A24091	more political parties give people more of a choice to support what they believe in. so We should adopt a multi-party system	[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24092	algorithmic trading gives some people an unfair advantage so We should ban algorithmic trading	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
A24093	people simply can't compete with others in the same professional setting once they reach a certain age, mandatory retirement is necessary for fair competition in a limited job market but We should end mandatory retirement	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24097	we should not abolish safe spaces because they are vital for people who struggle in social situations and need a calm area to calm down when experiencing a panic attack. but We should abolish safe spaces	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A24099	the punishment should be equal to the crime. it also might deter others from murder if they know they will lose their own life. but We should abolish capital punishment	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A24100	wikipedia is a private organisation,the government should not get involved. but We should subsidize Wikipedia	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A24101	private military companies are a business like any other and are subject to national and international regulations but We should ban private military companies	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A24103	Zoos are a great way for people to learn about animals but We should abolish zoos	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A24104	copyright laws protect artistic creations. but We should abolish intellectual property rights	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24105	we should abolish intellectual property rights as the law is very complex and it is very easy to infringe copyright. so We should abolish intellectual property rights	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24107	collectivism does not allow one person to stand out from the others, which can be negative so We should oppose collectivism	[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24108	The alternative to nuclear weapons are bio-weapons and chemical weapons, which are more likely to be used, more horrific in their outcomes, and more dangerous as they can be spread person to person. but We should fight for the abolition of nuclear weapons	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A24110	whaling is contributing to the extinction of a lifeform and is unethical so We should ban whaling	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]
A24111	people can learn a lot from doing missionary work and it can enrich their lives travelling around the world and learning about different cultures but We should ban missionary work	[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A24112	whaling has been an intergral part of many cultures for centuries. but We should ban whaling	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24113	factory farming is necessary to sustain the current population level and is needed in order to make farming profitable at this time in history. but We should ban factory farming	[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A24114	there are so many bogus cosmetic surgery out there that it needs to be banned before we have a bunch of freaks walking the earth. so We should ban cosmetic surgery	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
A24115	we need to do away with intellectual property rights so it doesn't slow down innovation so We should abolish intellectual property rights	[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24116	missionaries help feed the hungry, build housing and educate people so we should not stop them even if they are advocating their personal religious beliefs at the same time but We should ban missionary work	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A24117	we should subsidize journalism because we need people to accurately and thoroughly cover events around the world. the government has historically aided journalism without bias. so We should subsidize journalism	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
A24119	uniform is important to give students a sense of school identity and to make all pupils equal, where there is no uniform it is easier for rich students to bully those who do not have the most expensive clothes. but We should abandon the use of school uniform	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A24121	ensuring everyone has a voice in our elections is critical to a functioning democracy so We should introduce compulsory voting	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
A24123	We should not legalize prostitution because prostitution is coercive and given a free choice and maximum information, almost no rational person would become a prostitute. but We should legalize prostitution	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]
A24125	sex selection will invariably lead down a slippery slope of screening for other genetic factors: hair color, handedness, etc. where will it stop? but We should legalize sex selection	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
A24126	Gender-neutral language is helpful in making everyone in a room feel comfortable. so We should adopt gender-neutral language	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
A24127	legalizing prostitution would allow the government to regulate prostitution and make it safer. so We should legalize prostitution	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A24128	contamination can happen very easy, cloning a human with contaminated cells could lead to diseases with no cure being spread worldwide so We should ban human cloning	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]
A24129	The use of nuclear weapons would have catastrophic consequences for humans, and the effects of radiation would cause suffering and death for many years after the initial explosion. so We should fight for the abolition of nuclear weapons	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24132	we should not subsidize journalism as they are private companies and can raise tons of money without our fear of bad reporting because their company would tank if they reported bad news. but We should subsidize journalism	[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A24133	Libertarianism would cause chaos in a large country as there would be no set rules and regulations. but We should adopt libertarianism	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]
A24134	the three-strikes law is good at keeping criminals off of the streets but We should abolish the three-strikes laws	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A24137	judicial activism allows judges to argue their own views instead of making decisions based on existing constitutional law. so We should limit judicial activism	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24138	libertarianism is a form of selfishness which promotes the rights of the individual over the rights of everyone. but We should adopt libertarianism	[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24140	autonomous cars rely on computer software, so like any computer controlled device, they are susceptible to being hacked so We should stop the development of autonomous cars	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A24141	we should not ban missionary work because a lot of progress has been made because of it in poor countries. but We should ban missionary work	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24142	if organ trade was legal it would be easier for people to get the organs that they need. so We should legalize organ trade	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A24145	Human cloning goes against nature and should be banned. so We should ban human cloning	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]
A24146	we live in a free society where people should be allowed to practise whatever religion they choose. but We should ban the Church of Scientology	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24148	it could lead to donors trying to influence the content but We should subsidize Wikipedia	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]
A24149	embryonic stem cell research could potentially save millions of lives and needs  as much support as it can get. so We should subsidize embryonic stem cell research	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
A24150	we should allow scientists to continue to try to clone humans.  just as medical treatments have progressed in the world who can predict what types of improvements in ending disease could occur. but We should ban human cloning	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A24152	collectivism is necessary for people to help one another and endure. but We should oppose collectivism	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A24154	the people doing the real work are the regular associates and executives shouldn't get rewarded for someone else's work so We should limit executive compensation	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24155	for some students taking a student loan is the only way to afford studying so We should subsidize student loans	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24157	Algorithmic trading will put many stock brokers and analysts out of business. so We should ban algorithmic trading	[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24160	adopting an austerity regime is the best way for the country to reduce its huge debt so We should adopt an austerity regime	[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A24161	we should adopt atheism so as not to be tied to doing things by some religions so We should adopt atheism	[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
A24162	if there are 3 minor offenses there is no need to overly punish someone. so We should abolish the three-strikes laws	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A24165	we should legalize organ trade because it will be better monitored than having organs being sold on the black market so We should legalize organ trade	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A24166	judicial activism should be limited because law making is best done by the legislative and executive branches of government so We should limit judicial activism	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A24167	we should not abandon the use of school uniform to make sure everyone is wearing the same thing to make people not stand out due to less money or resources but We should abandon the use of school uniform	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24168	fast food is necessary in our modern world and help people have a cheap meal but We should ban fast food	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24171	human cloning opens up a whole new level of ethics, such as the rights of the clone, that we are unprepared to handle legally and morally. so We should ban human cloning	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]
A24172	It is unjust to force government employees to kill a person the way capital punishment does. so We should abolish capital punishment	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24173	pride parades cause too many problems in the community.  they disrupt the peace and cause a lot of litter so We should cancel pride parades	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]
A24174	we should legalize cannabis for best healthy of body so We should legalize cannabis	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24175	Nuclear weapons are an expensive to build and maintain. These resources could be put to better use. so We should fight for the abolition of nuclear weapons	[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A24176	in moderation, fast food can be a treat or convenient meal for busy people.  we should allow people to enjoy it. but We should ban fast food	[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A24177	intellectual property rights are vital to ensure those taking the initial financial risks with new concepts are ultimately those who experience the greatest reward, and don't see there work misappropriated. but We should abolish intellectual property rights	[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
